gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,num_services,is_new_customer,CLV,avg_service_cost,high_risk_flag,churn_probability,segment,segment_names
0,0,1,0,72,1,1,2,0,1,1,0,1,1,2,1,2,103.75,7346.2,0,3,5,0,7470.0,17.291666666666668,0,0.15494194881376208,0,Champions
0,0,1,1,66,0,0,1,0,1,1,0,1,1,2,1,3,56.75,3708.4,0,3,4,0,3745.5,11.35,0,0.03801202172325997,0,Champions
0,0,1,1,24,1,0,0,0,0,0,0,0,0,1,1,3,20.8,469.65,0,1,1,0,499.2000000000001,10.4,0,0.019537813402415498,2,Fence Sitters
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.1,44.1,1,0,1,1,44.1,22.05,1,0.8045459854269047,1,At Risk
1,0,1,1,56,1,1,0,0,0,0,0,0,0,2,1,1,24.45,1385.85,0,3,1,0,1369.2,12.225,0,0.008360150485981195,2,Fence Sitters
1,1,1,0,22,1,1,0,0,0,0,0,0,0,1,0,2,25.6,548.8,0,1,1,0,563.2,12.8,0,0.05087285408030398,2,Fence Sitters
0,0,0,0,14,0,0,1,0,0,1,0,1,1,0,1,0,50.75,712.75,1,1,3,0,710.5,12.6875,0,0.7821210298150421,1,At Risk
1,1,1,0,61,1,1,2,0,1,1,0,1,1,1,1,3,104.4,6405.0,1,3,5,0,6368.400000000001,17.400000000000002,0,0.167464208106208,0,Champions
1,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,39.3,1637.4,1,2,2,0,1572.0,13.1,0,0.4155138160773698,2,Fence Sitters
1,0,0,0,42,1,0,1,1,1,1,0,0,0,0,0,2,59.65,2536.55,0,2,4,0,2505.3,11.93,0,0.17076166717005878,0,Champions
1,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,2,83.3,6042.7,0,3,6,0,5997.599999999999,11.9,0,0.008630557674604591,0,Champions
1,0,0,0,12,1,1,2,0,0,0,1,0,0,0,1,3,79.55,958.25,0,0,2,1,954.6,26.516666666666666,1,0.5969456225298958,1,At Risk
0,0,1,0,71,1,1,0,0,0,0,0,0,0,2,0,2,24.45,1730.65,0,3,1,0,1735.95,12.225,0,0.012767305777938298,2,Fence Sitters
1,0,1,0,26,1,0,0,0,0,0,0,0,0,1,0,1,19.2,459.6,0,2,1,0,499.2,9.6,0,0.021324441039656722,2,Fence Sitters
1,0,0,1,7,0,0,1,1,0,0,0,0,0,0,0,1,29.8,201.95,0,0,1,1,208.6,14.9,1,0.23090531329916295,2,Fence Sitters
1,0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,1,45.5,285.2,0,0,1,1,273.0,22.75,1,0.28904678644501924,2,Fence Sitters
1,0,0,0,58,1,0,2,1,1,1,0,1,1,1,1,0,106.45,6145.85,1,3,6,0,6174.1,15.207142857142856,0,0.23210068966292327,0,Champions
0,0,1,0,51,0,0,1,0,1,0,0,0,0,0,1,3,30.05,1529.45,0,3,1,0,1532.55,15.025,0,0.289085546626266,2,Fence Sitters
0,0,1,1,72,0,0,1,1,1,1,1,1,1,2,1,2,65.65,4664.5,0,3,6,0,4726.8,9.37857142857143,0,0.010029044624245264,0,Champions
1,0,0,0,18,1,0,2,1,0,0,0,1,1,0,1,0,96.05,1740.7,1,1,4,0,1728.9,19.21,0,0.7341667321225038,1,At Risk
1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,2,75.1,552.95,1,0,1,1,525.6999999999999,37.55,1,0.6825955236293264,1,At Risk
1,0,0,0,47,1,1,1,1,1,0,1,0,1,2,0,1,74.05,3496.3,0,2,5,0,3480.35,12.341666666666669,0,0.023636306584470468,0,Champions
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,44.7,93.7,1,0,1,1,89.4,22.35,1,0.7882302053230407,1,At Risk
0,1,0,0,62,1,1,2,0,1,1,1,1,1,1,1,2,110.75,7053.35,0,3,6,0,6866.5,15.821428571428571,0,0.46231291122235396,0,Champions
1,0,1,1,16,1,0,0,0,0,0,0,0,0,2,0,1,19.7,301.55,0,1,1,0,315.2,9.85,0,0.0194467435176989,2,Fence Sitters
0,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,3,49.5,312.7,0,0,2,1,297.0,16.5,1,0.2981711418695664,2,Fence Sitters
0,0,0,0,19,1,0,1,0,0,1,1,0,0,0,1,3,55.0,1046.5,1,1,3,0,1045.0,13.75,0,0.19004288889421989,2,Fence Sitters
1,0,1,1,69,0,0,1,1,0,1,0,0,1,2,1,3,43.95,2960.1,0,3,3,0,3032.55,10.9875,0,0.013885866409018868,2,Fence Sitters
0,0,1,1,11,1,1,2,0,0,0,0,0,0,0,1,0,74.35,834.2,1,0,1,1,817.8499999999999,37.175,1,0.6738365946102015,1,At Risk
1,0,1,0,64,1,1,2,0,1,1,1,1,1,0,1,0,111.15,6953.4,0,3,6,0,7113.6,15.87857142857143,0,0.39563453978456403,0,Champions
1,0,1,0,39,1,0,2,1,0,1,1,1,1,1,1,3,104.7,4134.85,1,2,6,0,4083.3,14.957142857142856,0,0.31604200681780587,0,Champions
1,0,0,0,15,1,1,1,1,0,0,0,0,0,0,1,1,55.7,899.8,1,1,2,0,835.5,18.566666666666663,0,0.3144325028301455,2,Fence Sitters
0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,20.6,541.5,0,2,1,0,515.0,10.3,0,0.16783800647981492,2,Fence Sitters
1,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,3,19.65,116.85,0,0,1,1,117.9,9.825,0,0.024974505435733457,2,Fence Sitters
0,0,1,0,66,1,1,2,1,1,1,1,1,1,1,0,2,115.8,7942.15,0,3,7,0,7642.8,14.475,0,0.5705397848670197,0,Champions
1,0,0,0,61,1,1,1,0,1,1,1,1,1,2,0,3,88.65,5321.25,0,3,6,0,5407.650000000001,12.664285714285716,0,0.033416724059736336,0,Champions
1,1,1,0,43,1,1,2,1,1,0,0,1,0,0,1,0,94.5,4156.8,0,2,4,0,4063.5,18.9,0,0.3256815428624665,0,Champions
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,20.1,223.6,0,0,1,1,241.2,10.05,1,0.25371236459585494,2,Fence Sitters
0,1,0,0,23,0,0,1,0,0,0,0,0,1,0,1,2,34.65,768.45,0,1,1,0,796.9499999999999,17.325,0,0.7445622397512893,1,At Risk
0,1,1,0,71,0,0,1,0,1,1,0,1,1,0,1,2,52.3,3765.05,0,3,4,0,3713.3,10.46,0,0.34478951076873576,0,Champions
1,0,0,0,34,1,1,1,0,0,0,1,1,0,0,0,1,65.0,2157.5,0,2,3,0,2210.0,16.25,0,0.23134404607662218,2,Fence Sitters
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,19.85,108.05,1,0,1,1,99.25,9.925,1,0.1837357620619621,2,Fence Sitters
1,0,1,0,41,0,0,1,0,1,0,1,0,0,1,0,1,35.45,1391.65,0,2,2,0,1453.45,11.816666666666668,0,0.0804846778677923,2,Fence Sitters
1,0,1,1,72,1,0,0,0,0,0,0,0,0,2,0,3,19.7,1379.8,0,3,1,0,1418.4,9.85,0,0.004661433521585976,2,Fence Sitters
0,1,0,0,14,1,1,2,0,0,0,0,1,1,0,1,0,95.6,1273.3,0,1,3,0,1338.4,23.9,0,0.8667472007393199,1,At Risk
1,0,0,0,41,1,0,0,0,0,0,0,0,0,2,1,1,19.85,810.45,0,2,1,0,813.85,9.925,0,0.017501888291898218,2,Fence Sitters
1,0,1,1,23,1,1,2,1,0,0,0,0,0,1,0,3,81.85,1810.85,0,1,2,0,1882.55,27.28333333333333,0,0.062247187500058955,2,Fence Sitters
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,109.3,7782.85,0,3,7,0,7760.3,13.6625,0,0.03259628215005158,0,Champions
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.3,70.3,1,0,1,1,70.3,35.15,1,0.9258006955645237,1,At Risk
0,0,1,0,72,1,1,0,0,0,0,0,0,0,2,0,1,25.4,1797.1,0,3,1,0,1828.8,12.7,0,0.013031233533109057,2,Fence Sitters
0,0,1,1,6,1,0,2,0,0,0,0,0,0,0,1,0,69.8,377.85,0,0,1,1,418.8,34.9,1,0.5250313439433874,1,At Risk
0,0,1,1,23,1,0,0,0,0,0,0,0,0,1,1,3,20.0,445.3,0,1,1,0,460.0,10.0,0,0.023838345408935032,2,Fence Sitters
0,1,1,0,10,1,1,2,0,0,0,0,0,1,0,0,0,85.55,851.75,1,0,2,1,855.5,28.516666666666666,1,0.8328269889758717,1,At Risk
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,0,109.9,7624.2,0,3,7,0,7912.8,13.7375,0,0.046053754365991434,0,Champions
1,0,1,0,7,1,0,1,1,0,0,0,0,0,0,1,2,50.3,355.1,0,0,2,1,352.1,16.766666666666666,1,0.2382934940846523,2,Fence Sitters
0,0,0,1,6,1,0,2,0,0,1,0,1,1,0,0,1,94.5,575.45,1,0,4,1,567.0,18.9,1,0.7910604326747395,1,At Risk
0,0,1,1,9,1,0,2,0,1,0,1,1,1,0,1,0,101.5,906.85,0,0,5,1,913.5,16.916666666666668,1,0.5383504122763328,1,At Risk
1,0,0,0,12,1,1,2,0,1,0,0,0,1,0,1,0,89.15,1057.55,0,0,3,1,1069.8000000000002,22.2875,1,0.7961705716455995,1,At Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.4,19.4,0,0,1,1,19.4,9.7,1,0.557332820900843,1,At Risk
1,1,1,1,48,0,0,1,0,1,0,0,0,0,1,0,2,29.9,1388.75,0,2,1,0,1435.1999999999998,14.95,0,0.05041762740382946,2,Fence Sitters
0,0,0,0,20,1,0,2,0,0,0,0,1,0,0,0,0,78.8,1641.3,0,1,2,0,1576.0,26.266666666666666,0,0.8774115488870582,1,At Risk
1,1,1,0,16,1,1,2,0,0,0,0,0,1,0,1,3,85.35,1375.15,1,1,2,0,1365.6,28.45,0,0.5580018567113749,1,At Risk
1,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,1,79.65,152.7,1,0,2,1,159.3,26.55,1,0.884704188245212,1,At Risk
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,1,1,19.3,185.2,0,0,1,1,193.0,9.65,0,0.046252018300873825,2,Fence Sitters
1,1,0,0,2,1,0,2,0,0,0,0,0,1,0,1,0,79.6,195.05,1,0,2,1,159.2,26.53333333333333,1,0.8697997483543797,1,At Risk
0,0,1,1,20,1,1,2,0,1,0,1,1,0,0,0,1,96.8,1826.7,0,1,4,0,1936.0,19.36,0,0.34412470957460856,0,Champions
0,0,1,0,20,1,0,0,0,0,0,0,0,0,1,0,1,20.65,417.5,0,1,1,0,413.0,10.325,0,0.03829854151239164,2,Fence Sitters
0,0,1,1,19,1,0,0,0,0,0,0,0,0,1,0,1,19.8,344.5,0,1,1,0,376.2,9.9,0,0.04864425693717168,2,Fence Sitters
0,1,0,0,19,1,1,2,1,0,0,0,1,0,0,1,0,90.6,1660.0,1,1,3,0,1721.4,22.65,0,0.5139141139001046,1,At Risk
0,0,1,0,22,1,0,2,1,1,0,1,1,1,0,1,0,104.6,2180.55,0,1,6,0,2301.2,14.94285714285714,0,0.43450591789715604,0,Champions
1,0,0,0,35,1,1,2,0,0,0,1,0,0,0,0,3,80.05,2835.9,0,2,2,0,2801.75,26.683333333333334,0,0.3783243585825853,1,At Risk
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.15,45.15,0,0,1,1,45.15,22.575,1,0.8067243221515248,1,At Risk
0,0,0,0,39,1,1,2,0,0,0,0,0,0,0,1,3,73.15,2730.85,0,2,1,0,2852.8500000000004,36.575,0,0.45699376438667516,1,At Risk
1,1,1,0,54,1,0,2,0,0,1,1,1,1,1,1,0,99.1,5437.1,0,3,5,0,5351.4,16.516666666666666,0,0.21027585926965991,0,Champions
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,20.2,20.2,1,0,1,1,20.2,10.1,1,0.5500113330848908,1,At Risk
0,0,1,0,66,1,1,2,1,0,1,0,1,1,2,1,3,106.05,6981.35,1,3,5,0,6999.3,17.675,0,0.37515802685070837,0,Champions
0,0,0,0,56,1,1,2,1,0,0,1,1,1,0,1,1,105.35,5794.45,0,3,5,0,5899.599999999999,17.558333333333334,0,0.4930173305797911,0,Champions
0,0,0,1,18,1,0,1,0,0,0,0,0,0,0,1,3,45.65,747.2,0,1,1,0,821.6999999999999,22.825,0,0.17813184848269695,2,Fence Sitters
1,0,1,1,16,1,1,2,0,1,0,0,0,0,0,1,3,79.95,1267.95,0,1,2,0,1279.2,26.65,0,0.311814086640033,1,At Risk
1,0,0,0,68,1,0,1,1,0,1,0,0,0,1,1,3,54.45,3674.95,0,3,3,0,3702.6,13.6125,0,0.03993963537665419,0,Champions
1,1,1,0,53,1,1,0,0,0,0,0,0,0,2,0,3,25.1,1275.6,0,3,1,0,1330.3000000000002,12.55,0,0.014766276255245714,2,Fence Sitters
1,0,1,1,72,1,1,1,1,0,1,1,1,1,2,0,3,84.7,5893.9,0,3,6,0,6098.400000000001,12.1,0,0.009209214011063602,0,Champions
0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,1,0,75.85,724.65,0,0,1,1,682.65,37.925,1,0.8146588044868863,1,At Risk
1,0,0,0,30,1,0,1,1,0,0,0,0,0,0,1,1,48.8,1536.75,0,2,2,0,1464.0,16.266666666666666,0,0.19602034738950255,2,Fence Sitters
1,0,0,0,36,1,1,2,0,1,0,0,1,1,0,1,0,99.15,3615.6,1,2,4,0,3569.4,19.83,0,0.6719191871856284,1,At Risk
1,0,0,0,18,0,0,1,0,0,1,1,0,0,0,1,0,35.2,607.3,0,1,2,0,633.6,11.733333333333334,0,0.2640680527742771,2,Fence Sitters
1,1,1,1,55,1,1,1,1,0,1,1,1,0,1,0,0,76.25,4154.55,0,3,5,0,4193.75,12.708333333333334,0,0.059714525865203406,0,Champions
1,0,1,0,39,0,0,1,1,0,1,0,1,1,0,0,0,55.9,2184.35,1,2,4,0,2180.1,11.18,0,0.4200432914140868,0,Champions
0,0,0,0,21,1,1,2,0,1,0,0,0,0,0,1,0,82.35,1852.85,1,1,2,0,1729.35,27.45,0,0.7903016240119302,1,At Risk
0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,1,3,40.4,77.15,1,0,3,1,80.8,10.1,1,0.5454279828053058,1,At Risk
0,1,0,0,33,1,1,0,0,0,0,0,0,0,1,1,2,24.9,847.8,0,2,1,0,821.6999999999999,12.45,0,0.0881822677656954,2,Fence Sitters
0,0,1,0,44,0,0,1,0,1,1,0,1,1,2,0,2,54.3,2390.45,0,2,4,0,2389.2,10.86,0,0.07813755610519336,0,Champions
1,0,1,1,30,1,0,1,1,0,0,1,0,1,0,0,2,66.3,1923.5,0,2,4,0,1989.0,13.26,0,0.05341555485311771,0,Champions
1,0,1,0,71,1,0,0,0,0,0,0,0,0,2,1,2,20.9,1493.2,0,3,1,0,1483.9,10.45,0,0.005788248258481092,2,Fence Sitters
1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,75.35,338.1,1,0,1,1,301.4,37.675,1,0.8773490533377266,1,At Risk
0,0,0,1,35,1,0,2,0,0,1,0,1,0,1,1,0,85.15,3030.6,1,2,3,0,2980.25,21.2875,0,0.3052712965997792,0,Champions
0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,3,75.35,75.35,0,0,2,1,75.35,25.116666666666664,1,0.638470378824401,1,At Risk
0,1,1,0,23,1,1,2,0,1,1,0,1,1,0,1,0,104.45,2184.85,0,1,5,0,2402.35,17.408333333333335,0,0.7290447625338434,1,At Risk
1,0,0,1,22,0,0,1,0,0,1,0,1,1,1,1,3,49.45,1031.4,0,1,3,0,1087.9,12.3625,0,0.0942007111891967,2,Fence Sitters
1,0,0,1,49,1,0,0,0,0,0,0,0,0,1,0,3,19.45,921.3,0,3,1,0,953.05,9.725,0,0.022838869237187295,2,Fence Sitters
1,0,1,1,42,1,0,2,0,0,1,0,1,1,0,1,0,92.15,3875.4,0,2,4,0,3870.3,18.43,0,0.537057404460262,0,Champions
1,0,1,1,33,1,0,2,0,0,1,0,1,1,1,1,0,93.8,3124.5,1,2,4,0,3095.4,18.76,0,0.25984142548259687,0,Champions
1,0,1,1,7,1,0,0,0,0,0,0,0,0,2,0,1,19.85,144.15,0,0,1,1,138.95000000000002,9.925,0,0.028980136398272932,2,Fence Sitters
1,0,1,1,67,1,1,2,1,0,1,1,0,1,1,1,2,100.25,6689.0,0,3,5,0,6716.75,16.708333333333332,0,0.14944857026516947,0,Champions
0,0,0,0,15,1,1,2,0,1,0,1,0,1,0,0,0,95.7,1451.1,0,1,4,0,1435.5,19.14,0,0.44757523789094233,1,At Risk
0,0,1,0,67,1,1,2,0,1,1,0,0,1,2,1,0,93.15,6368.2,0,3,4,0,6241.05,18.630000000000003,0,0.09941460567141679,0,Champions
0,0,1,1,53,1,0,1,1,1,0,1,1,0,2,1,1,69.7,3729.6,0,3,5,0,3694.1,11.616666666666667,0,0.00916256884223512,0,Champions
0,0,1,1,21,1,0,0,0,0,0,0,0,0,1,0,1,19.8,350.1,0,1,1,0,415.8,9.9,0,0.04165259001747844,2,Fence Sitters
1,0,1,1,40,1,0,1,1,1,0,1,0,1,0,1,1,71.35,2847.2,0,2,5,0,2854.0,11.891666666666666,0,0.10448543815536498,0,Champions
1,0,1,1,22,1,0,0,0,0,0,0,0,0,1,0,2,20.75,452.35,0,1,1,0,456.5,10.375,0,0.02718706371166578,2,Fence Sitters
0,0,0,0,39,0,0,1,0,0,0,1,0,1,0,1,0,40.6,1494.5,0,2,2,0,1583.4,13.533333333333331,0,0.3228834032061709,2,Fence Sitters
0,0,0,0,45,1,0,0,0,0,0,0,0,0,1,1,0,20.4,930.45,1,2,1,0,918.0,10.2,0,0.04960479989196186,2,Fence Sitters
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,20.35,41.85,0,0,1,1,40.7,10.175,1,0.30123234884391537,2,Fence Sitters
1,0,1,1,57,1,0,0,0,0,0,0,0,0,2,0,2,19.75,1272.05,0,3,1,0,1125.75,9.875,0,0.01203769037668949,2,Fence Sitters
0,0,1,1,8,1,0,1,0,0,0,0,1,0,0,1,0,54.4,475.1,0,0,2,1,435.2,18.133333333333333,1,0.4538149717007158,1,At Risk
0,1,1,0,7,1,1,2,1,1,0,0,0,1,0,1,3,94.7,673.1,1,0,4,1,662.9,18.94,1,0.6521290716521316,1,At Risk
0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,1,3,30.5,208.7,1,0,1,1,183.0,15.25,1,0.47178419501972785,2,Fence Sitters
1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,20.45,150.75,0,0,1,1,143.15,10.225,1,0.12995869977688387,2,Fence Sitters
0,0,0,0,49,1,1,1,0,0,0,1,1,0,2,1,2,66.15,3199.0,0,3,3,0,3241.3500000000004,16.5375,0,0.05692102148367931,0,Champions
1,0,0,0,65,1,1,2,1,1,0,1,0,0,1,1,0,89.85,5844.65,0,3,4,0,5840.25,17.97,0,0.10678684641055546,0,Champions
1,0,0,0,55,1,0,1,0,0,0,0,0,0,1,0,2,45.05,2462.6,0,3,1,0,2477.75,22.525,0,0.058885764946121535,2,Fence Sitters
0,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,2,86.85,6263.8,0,3,7,0,6166.349999999999,10.85625,0,0.00922783230627447,0,Champions
0,0,0,0,35,1,1,2,1,1,1,1,0,0,0,1,1,96.75,3403.4,0,2,5,0,3386.25,16.125,0,0.19411052976884988,0,Champions
0,1,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,77.0,237.75,1,0,1,1,231.0,38.5,1,0.931552900583841,1,At Risk
1,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,3,20.1,221.35,1,0,1,1,221.1,10.05,1,0.09517283165839605,2,Fence Sitters
1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,75.3,75.3,1,0,2,1,75.3,25.1,1,0.8913630287800248,1,At Risk
0,0,0,0,17,1,1,2,1,1,1,1,1,0,0,1,2,106.65,1672.1,0,1,6,0,1813.05,15.235714285714286,0,0.38623846161064335,0,Champions
1,0,1,0,72,1,1,2,1,0,1,1,1,1,2,1,3,110.15,7881.2,0,3,6,0,7930.8,15.735714285714286,0,0.0195787775657353,0,Champions
1,0,1,1,28,1,0,2,1,0,0,0,0,1,1,1,2,82.85,2320.8,0,2,3,0,2319.8,20.7125,0,0.07451183703242854,0,Champions
1,0,1,0,18,1,0,0,0,0,0,0,0,0,2,0,1,20.1,370.5,0,1,1,0,361.8,10.05,0,0.023180166991128456,2,Fence Sitters
1,1,1,0,40,1,0,2,0,1,0,1,1,1,1,1,3,99.2,4062.2,1,2,5,0,3968.0,16.533333333333335,0,0.12855296590749515,0,Champions
1,0,0,0,52,1,0,1,0,0,1,0,0,1,0,1,0,59.45,3043.7,0,3,3,0,3091.4,14.8625,0,0.3210893244959428,0,Champions
1,0,1,0,47,1,0,1,0,1,0,0,1,0,0,1,2,58.6,2723.4,0,2,3,0,2754.2000000000003,14.65,0,0.19674392602532864,0,Champions
1,0,0,0,23,1,0,1,0,0,1,0,0,0,0,0,3,49.7,1081.25,0,1,2,0,1143.1,16.566666666666666,0,0.30658905077428394,2,Fence Sitters
0,0,1,1,66,1,0,1,1,1,1,1,0,0,2,0,1,65.85,4097.05,0,3,5,0,4346.099999999999,10.975,0,0.01370762940481779,0,Champions
1,0,0,0,8,1,1,2,0,0,0,0,0,0,0,1,0,73.5,632.2,0,0,1,1,588.0,36.75,1,0.6291682400843398,1,At Risk
0,1,0,0,47,1,0,2,1,0,0,0,0,1,0,0,1,85.5,4042.3,1,2,3,0,4018.5,21.375,0,0.5403081343816222,0,Champions
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,20.05,164.85,1,0,1,1,140.35,10.025,1,0.26065671209907587,2,Fence Sitters
1,0,1,1,71,1,1,2,1,1,1,1,1,1,2,0,3,113.65,8166.8,0,3,7,0,8069.150000000001,14.20625,0,0.01915702084441036,0,Champions
1,1,0,0,50,1,1,2,1,1,0,0,0,0,0,1,0,83.4,4113.7,0,3,3,0,4170.0,20.85,0,0.2762881778981113,0,Champions
0,0,1,0,46,1,0,1,1,1,1,1,0,0,2,0,1,65.65,3047.15,0,2,5,0,3019.9,10.941666666666668,0,0.027503022893848945,0,Champions
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.4,70.4,1,0,1,1,70.4,35.2,1,0.9241811038269617,1,At Risk
1,0,0,0,66,0,0,1,1,0,1,1,1,1,2,1,2,61.35,4193.4,0,3,5,0,4049.1,10.225,0,0.01845593843190494,0,Champions
1,0,1,0,42,1,1,2,0,0,1,1,0,0,0,1,3,85.9,3729.75,0,2,3,0,3607.8,21.475,0,0.33918331653003314,0,Champions
1,0,0,0,5,1,0,2,0,0,0,1,0,0,0,1,1,75.65,399.45,0,0,2,1,378.25,25.21666666666667,1,0.6420382178810335,1,At Risk
0,0,1,1,7,1,0,1,1,0,0,0,0,0,1,1,0,49.75,331.3,1,0,2,1,348.25,16.583333333333332,0,0.15794233070403488,2,Fence Sitters
0,0,0,0,29,1,1,1,0,1,1,0,0,1,1,0,3,70.9,1964.6,0,2,4,0,2056.1000000000004,14.18,0,0.19290300617838957,0,Champions
1,0,1,1,27,1,0,1,0,1,0,0,0,0,0,0,1,49.85,1336.15,0,2,2,0,1345.95,16.616666666666667,0,0.06593588901861737,2,Fence Sitters
1,1,0,0,15,1,0,2,0,1,0,0,0,0,0,1,3,75.3,1147.45,1,1,2,0,1129.5,25.1,0,0.49464497611995906,1,At Risk
1,0,1,1,25,1,0,0,0,0,0,0,0,0,2,0,1,20.1,486.05,0,2,1,0,502.50000000000006,10.05,0,0.01306725777284488,2,Fence Sitters
1,0,1,0,11,1,1,2,0,0,0,0,1,1,0,1,0,94.0,1078.9,1,0,3,1,1034.0,23.5,1,0.8486645187976981,1,At Risk
0,0,1,0,57,1,1,2,1,1,1,1,1,0,0,1,0,103.05,5925.75,0,3,6,0,5873.849999999999,14.721428571428572,0,0.3004770779753302,0,Champions
0,0,0,0,67,1,1,2,1,1,1,1,1,1,1,1,2,118.35,7804.15,1,3,7,0,7929.45,14.79375,0,0.601821067379111,0,Champions
1,1,1,0,47,1,1,2,0,0,1,0,1,1,0,0,0,99.7,4747.2,0,2,4,0,4685.900000000001,19.94,0,0.7202596332172464,0,Champions
1,0,0,0,13,1,0,2,0,0,0,0,1,0,0,1,1,81.9,1028.9,0,1,2,0,1064.7,27.3,0,0.8397051551028616,1,At Risk
0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,1,0,30.45,226.45,1,0,1,1,243.6,15.225,1,0.7220321126817093,1,At Risk
1,0,1,0,44,1,1,2,0,0,0,0,1,1,0,1,0,96.1,4364.1,1,2,3,0,4228.4,24.025,0,0.7931589761401712,1,At Risk
0,0,1,1,71,1,1,1,1,0,0,0,1,0,1,1,0,66.2,4692.55,0,3,3,0,4700.2,16.55,0,0.05149004229703383,0,Champions
0,1,1,0,24,1,1,2,0,1,1,0,1,1,0,1,0,104.25,2433.9,1,1,5,0,2502.0,17.375,0,0.7569103851182734,1,At Risk
0,1,0,0,15,1,1,2,0,1,0,0,0,0,0,1,0,80.2,1217.25,1,1,2,0,1203.0,26.73333333333333,0,0.7344725065698908,1,At Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19.75,19.75,0,0,1,1,19.75,9.875,1,0.6888427933435579,1,At Risk
0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,1,72.6,154.3,0,0,1,1,145.2,36.3,1,0.771851791761191,1,At Risk
0,1,0,0,55,1,1,2,1,1,1,1,1,1,0,1,0,116.5,6382.55,0,3,7,0,6407.5,14.5625,0,0.279497389644385,0,Champions
0,1,0,0,71,1,1,2,0,1,0,1,1,1,2,1,0,106.8,7623.2,0,3,5,0,7582.8,17.8,0,0.19026790389581663,0,Champions
0,0,1,1,50,1,1,0,0,0,0,0,0,0,2,0,1,24.95,1261.45,0,3,1,0,1247.5,12.475,0,0.01811468275669233,2,Fence Sitters
0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,89.25,89.25,0,0,3,1,89.25,22.3125,1,0.925321460341409,1,At Risk
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,19.25,86.05,0,0,1,1,96.25,9.625,1,0.24988957228696687,2,Fence Sitters
1,0,0,0,66,1,1,2,1,1,1,1,1,0,1,1,2,104.55,6779.05,0,3,6,0,6900.3,14.935714285714283,0,0.2165928788448591,0,Champions
1,0,1,1,49,1,0,1,1,1,1,1,1,1,1,1,1,87.2,4345.0,0,3,7,0,4272.8,10.9,0,0.0509532446319857,0,Champions
1,1,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,30.75,82.85,0,0,1,1,92.25,15.375,1,0.4313684254204638,2,Fence Sitters
0,0,1,1,66,1,1,0,0,0,0,0,0,0,1,1,3,25.7,1714.55,0,3,1,0,1696.2,12.85,0,0.022199848682690964,2,Fence Sitters
0,0,0,1,11,1,1,2,0,0,0,0,0,1,0,0,0,86.2,893.2,0,0,2,1,948.2,28.73333333333333,1,0.8023727478124825,1,At Risk
0,0,0,0,28,0,0,1,0,0,0,1,0,0,0,1,3,30.1,810.85,0,2,1,0,842.8000000000001,15.05,0,0.3065274627524152,2,Fence Sitters
